name,csv_id,compound_id,protein_a_name,protein_b_name,total_aa,n_protein_a_chains,n_protein_b_chains,total_chains,mg_asym_id,moa_type,af3_ranking_score,af3_mg_chain_iptm
mgtbind_3674,3674,3136,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.768488138,0.88
mgtbind_3675,3675,3137,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.585886468,0.53
mgtbind_3676,3676,3138,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.587925869,0.54
mgtbind_3677,3677,3139,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.793923399,0.89
mgtbind_3678,3678,3140,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.802516554,0.89
mgtbind_3679,3679,3141,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.768248775,0.85
mgtbind_3680,3680,3142,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.742647307,0.88
mgtbind_3681,3681,3143,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.642742814,0.77
mgtbind_3682,3682,3144,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.727170314,0.84
mgtbind_3683,3683,3145,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.76626856,0.87
mgtbind_3684,3684,3146,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.802371554,0.89
mgtbind_3685,3685,3147,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.723943577,0.84
mgtbind_3686,3686,3148,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.733983925,0.84
mgtbind_3687,3687,3149,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.740414669,0.88
mgtbind_3688,3688,3150,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.778771746,0.9
mgtbind_3689,3689,3151,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.767352062,0.88
mgtbind_3690,3690,3152,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.720077615,0.83
mgtbind_3691,3691,3153,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.704075335,0.83
mgtbind_3692,3692,3154,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.816388568,0.92
mgtbind_3693,3693,3155,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.836082312,0.91
mgtbind_3694,3694,3156,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.77352205,0.89
mgtbind_3695,3695,3157,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.834368753,0.93
mgtbind_3696,3696,3158,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.793906245,0.91
mgtbind_3697,3697,3159,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.574530601,0.53
mgtbind_3698,3698,3160,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.710250289,0.86
mgtbind_3699,3699,3161,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.842026774,0.92
mgtbind_3700,3700,3162,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.772076465,0.88
mgtbind_3701,3701,3163,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.767514266,0.84
mgtbind_3702,3702,3165,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.82894409,0.93
mgtbind_3703,3703,3166,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.823068361,0.93
mgtbind_3704,3704,3167,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.596349954,0.78
mgtbind_3705,3705,3168,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.777758126,0.88
mgtbind_3706,3706,3169,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.588152839,0.53
mgtbind_3707,3707,3170,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.659224269,0.77
mgtbind_3708,3708,3171,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.741202282,0.86
mgtbind_3709,3709,3172,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.706109001,0.76
mgtbind_3710,3710,3173,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.746352056,0.83
mgtbind_3711,3711,3174,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.580704843,0.55
mgtbind_3712,3712,3175,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.573501613,0.5
mgtbind_3713,3713,3176,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.663708831,0.79
mgtbind_3714,3714,3178,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.749063348,0.85
mgtbind_3715,3715,3179,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.726557199,0.85
mgtbind_3716,3716,3180,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.753894726,0.85
mgtbind_3717,3717,3182,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.748051504,0.87
mgtbind_3718,3718,3183,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.596190883,0.52
mgtbind_3719,3719,3184,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.728807687,0.82
mgtbind_3720,3720,3185,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.586689098,0.57
mgtbind_3721,3721,3186,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.586179028,0.5
mgtbind_3722,3722,3187,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.686778886,0.83
mgtbind_3723,3723,3188,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.82698412,0.92
mgtbind_3724,3724,3189,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.822718739,0.92
mgtbind_3725,3725,3190,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.735738339,0.86
mgtbind_3726,3726,3191,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.744634955,0.86
mgtbind_3727,3727,3192,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.690510159,0.85
mgtbind_3728,3728,3193,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.674619075,0.85
mgtbind_3729,3729,3194,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.726839164,0.81
mgtbind_3730,3730,3195,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.778326137,0.88
mgtbind_3731,3731,3196,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.776830169,0.88
mgtbind_3732,3732,3197,CRBN,ELAVL1,768,1,1,3,2,heterodimerization-degradative,0.766122423,0.87
mgtbind_860,860,694,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.766933194,0.89
mgtbind_862,862,695,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.782172193,0.9
mgtbind_864,864,697,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.763219591,0.87
mgtbind_1014,1014,882,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.807764499,0.89
mgtbind_1016,1016,883,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.769464895,0.84
mgtbind_1018,1018,884,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.790179815,0.88
mgtbind_1020,1020,885,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784065541,0.88
mgtbind_1021,1021,886,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789370456,0.88
mgtbind_1022,1022,887,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.773205157,0.87
mgtbind_1023,1023,888,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.519908293,0.53
mgtbind_1024,1024,889,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.741083433,0.85
mgtbind_1025,1025,890,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789220282,0.88
mgtbind_1026,1026,891,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.790556025,0.88
mgtbind_1027,1027,892,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.778053577,0.87
mgtbind_1028,1028,893,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788664623,0.88
mgtbind_1029,1029,894,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.78587365,0.86
mgtbind_1030,1030,895,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.790617642,0.89
mgtbind_1031,1031,896,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.790314938,0.88
mgtbind_1032,1032,897,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.766049996,0.86
mgtbind_1033,1033,898,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.769463201,0.85
mgtbind_1034,1034,899,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.769455954,0.86
mgtbind_1035,1035,900,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785681379,0.88
mgtbind_1036,1036,901,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781340542,0.88
mgtbind_4668,4668,4456,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784652064,0.87
mgtbind_4670,4670,4457,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788913904,0.89
mgtbind_4971,4971,4555,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.787518036,0.88
mgtbind_4975,4975,4556,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.79677614,0.89
mgtbind_4979,4979,4557,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.780728973,0.86
mgtbind_4983,4983,4558,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.783702612,0.87
mgtbind_4987,4987,4559,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.760064287,0.8
mgtbind_4991,4991,4560,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.766689809,0.8
mgtbind_4995,4995,4561,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.761437095,0.81
mgtbind_4999,4999,4562,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.777786071,0.86
mgtbind_5003,5003,4563,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.792431337,0.87
mgtbind_5007,5007,4564,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.771325004,0.83
mgtbind_5011,5011,4565,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.742037212,0.85
mgtbind_5015,5015,4566,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.767121849,0.82
mgtbind_5019,5019,4567,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.775877127,0.86
mgtbind_5023,5023,4568,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.776104503,0.86
mgtbind_5027,5027,4569,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784873173,0.87
mgtbind_5031,5031,4570,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.777465691,0.85
mgtbind_5035,5035,4571,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.767641133,0.84
mgtbind_5039,5039,4572,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768238021,0.85
mgtbind_5043,5043,4573,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.7865824,0.87
mgtbind_5047,5047,4574,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.78585051,0.88
mgtbind_5051,5051,4575,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.779585384,0.86
mgtbind_5055,5055,4576,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.783378958,0.87
mgtbind_5059,5059,4577,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789518019,0.88
mgtbind_5063,5063,4578,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.754443362,0.82
mgtbind_5067,5067,4579,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.775720875,0.85
mgtbind_5071,5071,4580,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.764228379,0.83
mgtbind_5075,5075,4581,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.782856812,0.87
mgtbind_5079,5079,4582,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.776538525,0.87
mgtbind_5083,5083,4583,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.757136348,0.83
mgtbind_5087,5087,4584,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768379833,0.84
mgtbind_5091,5091,4585,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768250812,0.86
mgtbind_5095,5095,4586,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.772794832,0.87
mgtbind_5099,5099,4587,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.761511499,0.82
mgtbind_5103,5103,4588,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.759101111,0.82
mgtbind_5107,5107,4589,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784391137,0.87
mgtbind_5111,5111,4590,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788701135,0.87
mgtbind_5115,5115,4591,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785607721,0.87
mgtbind_5119,5119,4592,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781699961,0.86
mgtbind_5123,5123,4593,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.78620339,0.87
mgtbind_5127,5127,4594,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.783473002,0.87
mgtbind_5131,5131,4595,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.782704785,0.87
mgtbind_5135,5135,4596,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.77566983,0.88
mgtbind_5139,5139,4597,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.778909951,0.87
mgtbind_5143,5143,4598,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788780722,0.88
mgtbind_5147,5147,4599,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789509881,0.88
mgtbind_5151,5151,4600,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788956335,0.88
mgtbind_5155,5155,4601,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.787816349,0.88
mgtbind_5159,5159,4602,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.770663466,0.88
mgtbind_5163,5163,4603,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768210506,0.84
mgtbind_5167,5167,4604,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.786788706,0.86
mgtbind_5171,5171,4605,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.786363222,0.86
mgtbind_5175,5175,4606,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.787682318,0.86
mgtbind_5179,5179,4607,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.786024443,0.86
mgtbind_5183,5183,4608,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.786554912,0.87
mgtbind_5187,5187,4609,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785636256,0.88
mgtbind_5191,5191,4610,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.793022589,0.87
mgtbind_5195,5195,4611,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784654635,0.87
mgtbind_5199,5199,4612,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.77181683,0.86
mgtbind_5203,5203,4613,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.783188675,0.88
mgtbind_5207,5207,4614,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788294423,0.87
mgtbind_5211,5211,4615,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785193996,0.87
mgtbind_5215,5215,4616,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.763843903,0.83
mgtbind_5219,5219,4617,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.767526169,0.84
mgtbind_5223,5223,4618,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.775576795,0.85
mgtbind_5227,5227,4619,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.779018618,0.86
mgtbind_5231,5231,4620,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.776427005,0.86
mgtbind_5235,5235,4621,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.786126931,0.86
mgtbind_5239,5239,4622,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.784375703,0.85
mgtbind_5243,5243,4623,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785144687,0.86
mgtbind_5247,5247,4624,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789459528,0.86
mgtbind_5251,5251,4625,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.791922468,0.86
mgtbind_5255,5255,4626,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.778780695,0.87
mgtbind_5259,5259,4627,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.779416054,0.87
mgtbind_5263,5263,4628,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.779518998,0.87
mgtbind_5267,5267,4629,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.774007144,0.86
mgtbind_5271,5271,4630,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.778208913,0.86
mgtbind_5275,5275,4631,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.7853231,0.88
mgtbind_5279,5279,4632,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781750657,0.86
mgtbind_5283,5283,4633,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785022198,0.86
mgtbind_5287,5287,4634,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781443232,0.87
mgtbind_5291,5291,4535,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.493989449,0.44
mgtbind_5415,5415,4685,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.790014424,0.88
mgtbind_5416,5416,4686,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.802926438,0.89
mgtbind_5417,5417,4687,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.805395427,0.88
mgtbind_5418,5418,4688,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.788118176,0.87
mgtbind_5419,5419,4689,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.76839729,0.84
mgtbind_5420,5420,4690,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.787904013,0.87
mgtbind_5421,5421,4691,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.789447773,0.87
mgtbind_5422,5422,4692,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.764827979,0.85
mgtbind_5423,5423,4693,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.766235908,0.84
mgtbind_5424,5424,4694,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.758582856,0.84
mgtbind_5425,5425,4695,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.764041123,0.84
mgtbind_5426,5426,4696,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.763479786,0.85
mgtbind_5427,5427,4697,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.760859548,0.85
mgtbind_5428,5428,4698,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.755158443,0.82
mgtbind_5429,5429,4699,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.758460929,0.83
mgtbind_5430,5430,4700,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768282571,0.85
mgtbind_5431,5431,4701,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.77839528,0.86
mgtbind_5432,5432,4702,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.785816332,0.87
mgtbind_5433,5433,4703,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.78885693,0.87
mgtbind_5434,5434,4704,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.782323791,0.87
mgtbind_5435,5435,4705,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781567248,0.87
mgtbind_5436,5436,4706,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.764015214,0.84
mgtbind_5437,5437,4707,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.746223125,0.82
mgtbind_5438,5438,4708,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.756932363,0.83
mgtbind_5439,5439,4709,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.749900141,0.82
mgtbind_5440,5440,4710,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.775418853,0.85
mgtbind_5441,5441,4711,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.767890909,0.85
mgtbind_5442,5442,4712,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.762599892,0.83
mgtbind_5537,5537,4798,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.755929845,0.84
mgtbind_5541,5541,4799,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.731488266,0.81
mgtbind_5545,5545,4800,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.777442021,0.84
mgtbind_5549,5549,4801,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.768960591,0.83
mgtbind_5553,5553,4802,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.763181358,0.84
mgtbind_5557,5557,4803,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.75214768,0.83
mgtbind_5561,5561,4804,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.758266115,0.84
mgtbind_5565,5565,4805,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.745343716,0.83
mgtbind_5569,5569,4806,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.739722349,0.83
mgtbind_5585,5585,4818,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.776683427,0.85
mgtbind_5599,5599,4821,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.74594083,0.85
mgtbind_5600,5600,4822,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.770404925,0.87
mgtbind_5601,5601,4823,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.688329828,0.79
mgtbind_5602,5602,4824,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.676416978,0.79
mgtbind_5603,5603,4825,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.743818615,0.87
mgtbind_5604,5604,4826,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.781259567,0.89
mgtbind_5605,5605,4827,CRBN,CK1alpha,779,1,1,3,2,heterodimerization-degradative,0.728121808,0.86
mgtbind_5293,5293,4636,KLHDC3,IDO1,785,1,1,3,2,heterodimerization-degradative,0.333636786,0.44
mgtbind_5294,5294,4637,KLHDC3,IDO1,785,1,1,3,2,heterodimerization-degradative,0.344255672,0.44
mgtbind_5295,5295,4638,KLHDC3,IDO1,785,1,1,3,2,heterodimerization-degradative,0.464860835,0.52
mgtbind_5296,5296,4639,KLHDC3,IDO1,785,1,1,3,2,heterodimerization-degradative,0.357065874,0.44
mgtbind_5586,5586,4818,CRBN,MCL1,792,1,1,3,2,heterodimerization-degradative,0.650427319,0.54
mgtbind_810,810,651,14-3-3 sigma,p65,799,1,1,3,2,heterodimerization-nondegradative,0.745777419,0.71
mgtbind_811,811,652,14-3-3 sigma,p65,799,1,1,3,2,heterodimerization-nondegradative,0.650274335,0.64
mgtbind_734,734,578,UBR7,TP53,818,1,1,3,2,heterodimerization-nondegradative,0.474280897,0.51
mgtbind_735,735,579,UBR7,TP53,818,1,1,3,2,heterodimerization-nondegradative,0.55145944,0.54
mgtbind_1217,1217,1052,MERS-CoV N,MERS-CoV N,822,1,1,3,2,homodimerization,0.640519706,0.73
mgtbind_4706,4706,4496,NTSR1,beta-arrestin2,833,1,1,3,2,heterodimerization-nondegradative,0.716442008,0.56
mgtbind_4707,4707,4497,NTSR1,beta-arrestin2,833,1,1,3,2,heterodimerization-nondegradative,0.704648905,0.52
mgtbind_4708,4708,4530,NTSR1,beta-arrestin2,833,1,1,3,2,heterodimerization-nondegradative,0.70779951,0.58
mgtbind_4709,4709,4531,NTSR1,beta-arrestin2,833,1,1,3,2,heterodimerization-nondegradative,0.709821297,0.51
mgtbind_825,825,666,14-3-3 sigma,ERalpha,843,1,1,3,2,heterodimerization-nondegradative,0.729151011,0.51
mgtbind_826,826,667,14-3-3 sigma,ERalpha,843,1,1,3,2,heterodimerization-nondegradative,0.722415276,0.52
mgtbind_827,827,668,14-3-3 sigma,ERalpha,843,1,1,3,2,heterodimerization-nondegradative,0.697988146,0.51
